0,0,0,0,0,0,0,3,0,0,10,23,25,0,1,8,28,29,33,18,2,0,0,6,3,5,11,11,11,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,2,0,3,8,0,0,0,3,0,0,0,2,1,3,3,6,10,0,0,0,0,118,0,0,0,130,132,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,9,3,0,0,1,2,0,0,2,0,0,2,0,1,1,1,1,117,144,0,154,0,0,0,0,0,0,0,0,0,0,25,42,45,0,4,2,2,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,3,0,1,0,1,0,0,1,0,0,0,3,3,3,7,7,7,6,3,3,3,78,78,78,9,9,9,3,2,21,0,21,21,11,0,0,2,9,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,36,8,8,8,0,4,4,3,3,4,3,3,3,3,4,3,3,3,8,2,2,2,8,8,53,0,0,0,1,1,1,6,6,1,6,19,0,0,0,0,17,0,0,2,17,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,2,2,0,0,2,1,1,0,0,1,2,3,3,3,0,1,1,2,1,0,0,6,6,13,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2,13,13,13,1,1,1,0,0,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,4,4,1,1,6,4,1,3,3,3,0,0,0,0,0,15,0,0,0,0,0,0,2,2,0,2,11,11,11,1,0,0,0,2,0,0,0,2,2,0,0,0,0,1,1,1,1,1,4,1,1,0,0,0,0,3,0,0,12,4,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,6,6,1,2,0,2,2,6,3,3,10,3,12,13,226,226,0,226,1,1,1,0,0,0,0,0,0,2,15,15,15,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,4,7,1,8,5,7,8,2,3,8,7,8,8,8,17,17,17,0,35,37,37,8,10,10,16,14,16,0,8,0,0,0,2,0,0,0,8,2,0,0,5,5,0,4,5,4,0,0,3,5,3,5,5,78,0,0,0,5,0,0,0,0,0,0,0,1,0,10,0,0,0,2,1,1,1,7,6,12,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,2,0,3,0,3,0,0,3,0,0,0,0,1,26,28,1,0,28,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,86,88,16,88,1,0,0,1,0,0,4,2,2,6,0,1,0,0,1,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,6,0,3,2,6,2,0,16,5,7,8,26,25,28,75,76,73,0,18,16,16,0,0,0,27,27,27,0,10,1,67,1,1,0,67,67,10,0,6,10,0,0,43,3,0,0,10,14,3,1,4,2,1,4,0,0,0,2,17,13,13,11,12,10,13,7,2,2,0,0,0,2,0,0,0,2,2,0,6,6,6,11,11,9,95,95,8,95,6,60,63,60,63,6,60,63,14,6,8,4,1,8,7,8,3,5,8,0,5,5,5,5,5,5,3,5,0,3,8,6,3,0,6,0,3,11,0,6,2,0,5,0,5,5,21,21,16,21,0,0,0,2,2,2,2,1,0,1,146,146,146,15,17,25,25,18,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,22,18,43,22,39,18,39,43,0,14,14,14,0,0,0,149,149,149,2,6,6,6,0,0,0,8,8,8,3,2,0,0,0,0,1,0,0,2,1,0,0,3,3,0,0,3,3,0,0,1,1,4,4,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,7,4,5,5,5,4,4,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,2,1,0,2,4,5,4,5,4,0,0,5,4,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,15,15,13,15,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,1,0,1,1,3,22,22,22,2,2,2,0,0,0,0,2,0,0,21,21,21,3,3,3,0,0,0,1,0,0,0,1,1,0,0,1,1,10,10,1,1,10,12,2,2,2,0,2,0,0,5,1,1,1,0,0,0,0,0,0,0,1,1,1,2,4,4,4,0,3,3,3,0,0,1,4,4,4,5,5,5,2,2,3,2,0,0,2,0,2,0,0,2,0,1,0,0,0,0,1,0,1,10,0,1,0,1,0,1,0,2,0,1,0,0,2,0,3,3,0,12,0,0,16,3,2,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,1,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,122,0,122,5,125,127,9,3,3,3,0,0,0,1,1,1,134,0,0,0,161,161,161,50,50,50,6,8,0,13,1,0,6,13,13,8,5,0,0,0,0,7,0,0,0,0,0,88,88,74,74,88,15,2,2,2,74,1,1,2,2,1,2,0,0,0,2,13,13,13,0,10,10,10,0,0,27,9,9,9,9,9,9,5,5,0,5,4,0,0,0,0,1,0,0,181,0,2,2,2,4,3,4,3,5,4,3,0,0,0,0,0,36,36,0,2,36,6,6,1,1,6,9,0,2,8,6,0,0,14,0,8,1,21,21,0,21,2,3,0,0,1,0,1,0,0,2,6,6,6,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,1,1,0,1,0,1,1,2,2,2,0,0,0,0,0,0,0,5,5,5,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,1,1,1,20,20,21,21,20,21,33,33,33,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,3,21,0,0,3,3,0,3,0,0,13,13,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,11,11,44,11,47,11,47,44,13,7,7,7,4,4,4,3,3,3,13,7,7,7,6,8,9,4,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,8,8,8,0,0,0,2,2,0,2,16,16,16,14,1,1,1,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,31,0,1,0,0,0,0,1,0,0,40,1,4,4,4,13,3,13,3,0,13,3,40,40,40,40,40,7,7,40,22,7,7,7,0,0,7,1,19,2,3,0,29,29,19,29,19,19,24,26,26,27,8,8,8,8,8,8,39,1,1,37,3,3,3,0,0,8,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,38,34,60,38,66,34,66,60,73,0,0,0,2,2,2,0,0,0,0,5,19,25,8,8,8,0,0,0,12,0,0,2,0,0,0,2,2,0,0,0,0,0,0,2,0,0,1,0,0,9,6,3,0,8,0,8,10,11,2,6,5,7,6,7,8,6,6,6,21,0,1,0,15,0,1,0,19,20,3,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,3,4,7,0,0,0,0,20,0,12,0,5,15,0,7,4,7,4,7,8,7,4,0,16,0,0,3,3,3,1,0,6,5,5,0,0,60,0,60,60,32,32,14,32,1,1,1,5,5,5,14,0,0,13,6,6,6,0,0,1,0,0,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,16,7,17,16,11,7,11,17,15,0,0,0,2,2,2,0,0,0,5,35,35,35,5,5,5,2,2,2,6,1,1,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,2,2,1,1,2,0,1,1,1,1,0,0,0,0,0,0,4,4,4,5,0,0,0,5,0,0,0,5,5,0,2,2,2,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,17,0,1,1,1,2,1,0,1,3,0,1,4,8,4,8,4,0,0,8,0,0,14,14,0,0,14,0,1,0,0,0,0,0,9,0,9,9,55,55,26,55,17,17,17,21,21,21,6,0,0,7,4,4,4,8,8,1,1,8,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,2,4,1,5,0,5,4,16,0,0,0,12,12,12,2,2,2,3,10,10,10,4,4,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,1,2,0,0,0,0,0,0,0,0,0,1,1,1,0,2,2,3,3,2,3,14,14,14,0,0,0,0,3,0,0,0,3,3,3,1,1,1,1,1,1,0,0,2,0,0,1,0,1,0,2,1,0,0,2,0,0,0,11,0,11,0,2,11,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,4,3,4,0,0,0,136,0,145,149,9,9,0,9,12,11,16,7,7,7,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,12,0,10,0,12,0,0,2,5,5,5,4,4,4,3,3,3,10,18,18,18,7,7,7,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,1,14,14,0,1,14,4,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,5,5,5,6,3,3,3,6,6,0,3,3,3,5,5,5,0,0,2,0,0,1,0,1,0,0,1,0,195,0,0,0,0,9,0,9,0,0,9,0,15,18,15,18,15,13,13,18,0,13,1,1,0,0,1,0,0,0,0,0,6,6,67,6,67,67,7,7,3,7,7,7,7,7,7,7,0,0,0,0,6,6,6,0,0,10,10,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,24,17,36,22,35,15,36,34,27,3,3,3,13,13,13,2,2,2,14,6,6,6,6,6,6,1,1,1,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,4,4,1,0,5,5,5,4,3,3,0,0,3,0,29,29,29,11,0,0,0,9,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,2,4,2,4,1,2,4,0,6,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,5,5,0,3,5,4,4,1,1,4,34,7,0,28,0,1,1,0,1,0,8,7,7,0,7,0,0,0,0,0,0,21,2,2,18,5,5,5,3,3,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,85,89,77,98,88,102,93,81,189,38,38,38,3,3,3,0,0,0,4,24,24,24,38,40,40,8,11,4,4,0,4,3,4,4,4,2,4,0,4,0,0,11,11,18,0,11,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,8,2,5,4,34,0,3,2,36,36,3,0,0,0,0,0,0,2,4,3,3,2,5,6,5,6,2,5,6,9,2,9,10,12,29,18,29,19,19,29,21,7,4,6,9,8,20,20,8,0,20,2,2,5,5,2,2,0,0,2,5,4,4,23,4,21,20,0,0,11,7,3,0,0,1,1,0,30,0,0,31,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,57,57,80,59,73,62,73,85,0,9,9,9,4,4,4,1,1,1,18,110,114,115,15,15,15,1,1,1,9,1,0,2,0,2,0,2,2,3,1,2,2,4,4,5,2,4,1,1,1,11,6,9,4,8,0,11,11,11,6,0,0,0,1,0,1,12,12,12,76,0,0,0,0,0,0,0,0,0,3,0,0,0,1,1,1,6,6,1,6,0,1,0,1,0,0,1,0,7,0,0,0,0,23,0,41,0,11,32,0,8,13,10,15,11,7,0,16,1,1,0,0,10,10,1,7,22,1,6,8,10,14,7,15,7,7,85,85,123,85,19,18,16,5,4,2,31,0,0,21,5,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,3,17,0,24,5,0,2,2,2,0,0,0,2,2,2,10,0,0,0,121,130,143,20,21,22,5,16,3,0,2,5,0,4,0,17,0,12,12,0,0,0,12,0,1,12,12,0,0,0,0,0,8,7,7,7,0,0,0,0,0,0,0,24,24,24,1,0,0,0,4,0,0,0,4,4,39,1,1,1,0,0,0,5,1,0,0,0,2,1,2,1,0,2,1,2,0,0,1,4,4,0,0,1,0,1,4,66,65,63,62,59,74,74,58,4,74,0,0,4,4,0,0,3,0,0,4,32,32,5,32,5,5,0,3,91,27,10,15,19,5,10,14,48,3,0,50,2,2,2,0,0,0,0,0,9,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,91,88,19,80,18,78,14,10,0,33,28,29,8,8,8,7,7,7,14,56,58,59,0,0,0,2,2,2,16,0,2,6,2,0,1,6,6,1,2,25,24,28,28,3,20,28,1,23,23,13,9,26,22,4,0,6,6,6,17,17,21,15,17,22,18,39,37,37,102,4,4,4,8,2,2,2,3,4,4,25,25,25,6,7,11,9,9,26,9,5,2,1,2,1,5,2,1,0,5,6,6,6,29,4,26,4,0,27,4,7,0,8,0,12,38,31,1,188,22,142,144,16,17,145,0,15,17,1,15,10,10,0,10,0,0,50,50,15,50,8,13,19,0,8,7,73,0,0,71,32,26,27,4,0,9,9,0,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,9,4,0,9,0,4,0,0,9,47,45,44,21,20,23,47,46,49,1,62,64,65,2,2,2,1,1,1,17,1,2,1,2,2,2,1,1,1,2,3,2,4,8,15,5,1,0,3,2,4,6,4,6,7,40,14,13,8,7,0,0,0,0,1,1,8,8,8,0,0,0,0,151,0,0,0,149,148,34,0,3,0,0,3,0,0,0,4,0,14,0,0,0,0,12,2,2,47,11,0,0,0,3,0,3,0,14,3,0,0,0,0,0,0,18,20,0,3,21,0,0,2,3,1,32,14,0,35,6,22,24,31,25,29,28,29,29,41,29,4,4,4,3,3,3,0,0,0,0,116,114,113,53,51,23,23,50,11,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3,4,0,2,0,3,4,1,0,1,1,1,80,80,80,4,4,4,99,1,1,1,2,2,2,0,0,0,9,4,0,2,0,2,1,2,2,4,3,2,2,0,0,0,2,0,34,3,3,3,3,1,1,3,54,4,4,4,1,45,45,52,52,45,52,24,24,24,1,2,2,2,10,4,4,4,10,10,0,18,18,18,17,17,17,4,4,1,4,43,10,9,10,9,46,10,9,5,50,0,0,0,0,0,0,0,2,0,0,3,2,3,2,3,17,17,2,0,17,0,0,0,0,0,3,0,52,4,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,6,6,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,72,72,69,78,56,78,56,59,72,1,0,4,0,3,0,4,5,2,0,4,4,4,0,0,3,1,3,0,5,0,0,0,1,0,0,0,0,0,0,4,4,0,0,0,6,0,0,4,0,5,5,0,0,5,39,2,2,2,0,0,0,0,0,1,1,9,15,20,2,35,35,35,8,27,27,27,7,9,8,0,0,0,0,0,0,0,0,0,0,2,17,19,16,18,0,14,16,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,3,0,0,3,11,11,3,3,11,6,8,0,6,0,14,14,21,14,19,18,37,23,36,4,0,0,0,0,0,0,3,0,0,4,2,3,7,0,0,2,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,138,140,0,147,0,151,4,0,0,34,34,34,0,0,0,22,22,22,1,1,1,1,5,5,5,1,1,1,1,3,2,0,0,1,13,0,0,3,10,1,1,0,0,1,1,0,0,0,0,1,1,1,1,1,6,0,0,0,1,0,0,0,0,0,0,15,15,15,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,1,5,5,5,5,1,5,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,7,1,1,1,0,0,1,5,0,0,4,0,1,1,0,1,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,14,6,6,6,7,7,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,2,2,0,0,0,0,0,0,2,2,2,7,7,7,13,13,13,34,6,6,6,51,53,53,0,0,1,0,2,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,1,0,0,1,1,0,85,7,7,7,1,5,6,7,8,10,12,0,0,1,1,0,0,0,67,0,0,0,67,67,31,2,0,5,1,0,4,0,0,4,0,13,0,0,0,0,11,0,0,15,10,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,6,6,1,3,6,1,1,0,0,1,4,4,8,6,0,0,0,27,0,25,24,21,16,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,10,11,8,0,139,145,144,0,0,0,0,0,0,7,31,2,9,2,2,0,9,9,31,0,2,3,0,3,0,0,0,0,5,6,11,11,1,1,11,0,0,0,0,1,2,0,2,0,0,0,186,186,186,0,0,0,0,0,0,0,0,0,1,0,26,26,26,23,23,23,16,16,4,16,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,19,4,3,18,0,0,0,0,6,15,17,0,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,3,0,3,3,7,0,7,3,2,1,1,1,2,2,2,1,1,1,8,0,0,0,3,3,3,2,2,2,2,1,4,1,4,4,2,1,1,1,3,0,0,2,2,3,0,2,4,0,0,1,1,1,1,1,0,0,0,0,1,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,2,0,2,0,0,2,0,11,0,11,0,5,5,11,6,5,1,1,0,0,1,0,0,2,0,0,1,1,6,1,6,6,2,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,19,25,25,25,53,3,2,4,12,12,12,3,3,3,2,0,0,0,0,0,2,0,0,0,10,16,16,0,0,0,16,0,1,16,16,0,1,0,1,1,0,13,13,13,1,2,0,7,5,0,5,5,5,5,8,7,7,7,0,4,4,4,0,0,6,1,1,1,0,0,0,0,0,1,0,2,3,0,3,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3,1,0,3,0,0,9,9,1,10,18,5,12,12,11,13,74,14,74,74,0,0,0,0,1,1,1,4,4,4,0,0,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,7,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
